symbol,date,open,high,low,close,volume,daily_price_change,price_range,price_direction,year,month,daily_return_pct,volatility,trend
T,03-01-2014,35.15,35.16,34.61,34.8,24622450,-0.35,0.55,Bearish,2014,Jan,-0.995732575,0.55,Bearish
UAA,03-01-2014,21.745,21.87,21.6656,21.7475,2192892,0.0025,0.2044,Bullish,2014,Jan,0.011496896,0.2044,Bullish
UAL,03-01-2014,38.44,40.15,38.21,39.95,7080683,1.51,1.94,Bullish,2014,Jan,3.928199792,1.94,Bullish
UDR,03-01-2014,23.23,23.75,23.2022,23.68,1429735,0.45,0.5478,Bullish,2014,Jan,1.937150237,0.5478,Bullish
UHS,03-01-2014,80.71,82.46,80.71,81.51,645814,0.8,1.75,Bullish,2014,Jan,0.991203073,1.75,Bullish
ULTA,03-01-2014,95.9,97.03,94.6599,94.92,708228,-0.98,2.3701,Bearish,2014,Jan,-1.02189781,2.3701,Bearish
UNH,03-01-2014,74.8,75.76,74.6,75.1,3206426,0.3,1.16,Bullish,2014,Jan,0.401069519,1.16,Bullish
UNM,03-01-2014,34.4,34.59,34.25,34.34,852745,-0.06,0.34,Bearish,2014,Jan,-0.174418605,0.34,Bearish
UNP,03-01-2014,83.71,84.38,83.1225,83.425,2411564,-0.285,1.2575,Bearish,2014,Jan,-0.340461116,1.2575,Bearish
UPS,03-01-2014,103.48,103.94,103.05,103.09,3719550,-0.39,0.89,Bearish,2014,Jan,-0.376884422,0.89,Bearish
URI,03-01-2014,76.58,77.43,76.45,77.16,1569400,0.58,0.98,Bullish,2014,Jan,0.757377905,0.98,Bullish
USB,03-01-2014,39.87,40.215,39.78,40.06,4454991,0.19,0.435,Bullish,2014,Jan,0.476548784,0.435,Bullish
UTX,03-01-2014,112.95,113.51,112.73,112.9,2314891,-0.05,0.78,Bearish,2014,Jan,-0.044267375,0.78,Bearish
VAR,03-01-2014,77.29,77.8526,77.29,77.48,633948,0.19,0.5626,Bullish,2014,Jan,0.245827403,0.5626,Bullish
VFC,03-01-2014,62.14,62.49,61.739,62.11,1771650,-0.03,0.751,Bearish,2014,Jan,-0.048278082,0.751,Bearish
VIAB,03-01-2014,86.89,87.19,86.47,86.6,1554206,-0.29,0.72,Bearish,2014,Jan,-0.333755323,0.72,Bearish
VLO,03-01-2014,49.95,49.98,48.975,49.35,4340909,-0.6,1.005,Bearish,2014,Jan,-1.201201201,1.005,Bearish
VMC,03-01-2014,58.74,59.65,58.55,58.59,436780,-0.15,1.1,Bearish,2014,Jan,-0.255362615,1.1,Bearish
VNO,03-01-2014,88.64,90.02,88.28,89.57,643215,0.93,1.74,Bullish,2014,Jan,1.049187726,1.74,Bullish
VRSK,03-01-2014,65.03,65.5,64.96,65.13,532119,0.1,0.54,Bullish,2014,Jan,0.153775181,0.54,Bullish
VRSN,03-01-2014,60.09,60.51,59.68,59.84,2203587,-0.25,0.83,Bearish,2014,Jan,-0.416042603,0.83,Bearish
VRTX,03-01-2014,74.01,74.63,73.17,73.45,799560,-0.56,1.46,Bearish,2014,Jan,-0.756654506,1.46,Bearish
VTR,03-01-2014,57.03,57.105,56.63,56.79,1163080,-0.24,0.475,Bearish,2014,Jan,-0.420831142,0.475,Bearish
VZ,03-01-2014,49.33,49.33,48.22,48.42,12024205,-0.91,1.11,Bearish,2014,Jan,-1.844719238,1.11,Bearish
V,03-01-2014,55.4375,55.6225,55.0575,55.29,7809816,-0.1475,0.565,Bearish,2014,Jan,-0.266065389,0.565,Bearish
WAT,03-01-2014,99.13,99.78,97.895,98.04,1197541,-1.09,1.885,Bearish,2014,Jan,-1.099566226,1.885,Bearish
WBA,03-01-2014,56.99,57.06,56.345,56.82,4261493,-0.17,0.715,Bearish,2014,Jan,-0.298297947,0.715,Bearish
WDC,03-01-2014,82.63,83.72,82.22,83.28,1576245,0.65,1.5,Bullish,2014,Jan,0.786639235,1.5,Bullish
WEC,03-01-2014,40.75,40.919,40.41,40.68,1209142,-0.07,0.509,Bearish,2014,Jan,-0.171779141,0.509,Bearish
WFC,03-01-2014,44.99,45.48,44.98,45.34,14693755,0.35,0.5,Bullish,2014,Jan,0.777950656,0.5,Bullish
WHR,03-01-2014,156.29,158.56,156.29,156.9,442436,0.61,2.27,Bullish,2014,Jan,0.390300083,2.27,Bullish
WMB,03-01-2014,38.25,38.39,37.77,38.03,4621525,-0.22,0.62,Bearish,2014,Jan,-0.575163399,0.62,Bearish
WMT,03-01-2014,78.81,79.13,78.52,78.65,4958031,-0.16,0.61,Bearish,2014,Jan,-0.203019921,0.61,Bearish
WM,03-01-2014,44.25,44.46,44,44.19,1463366,-0.06,0.46,Bearish,2014,Jan,-0.13559322,0.46,Bearish
WU,03-01-2014,17.07,17.15,16.85,16.92,4222455,-0.15,0.3,Bearish,2014,Jan,-0.878734622,0.3,Bearish
WYNN,03-01-2014,198.15,198.7499,195.12,196,1169540,-2.15,3.6299,Bearish,2014,Jan,-1.085036588,3.6299,Bearish
WYN,03-01-2014,73.53,73.79,72.33,72.49,1092032,-1.04,1.46,Bearish,2014,Jan,-1.414388685,1.46,Bearish
WY,03-01-2014,31.18,31.59,31.18,31.34,1945874,0.16,0.41,Bullish,2014,Jan,0.513149455,0.41,Bullish
XEC,03-01-2014,100.85,102.37,98.625,101.25,861165,0.4,3.745,Bullish,2014,Jan,0.396628656,3.745,Bullish
XEL,03-01-2014,27.48,27.635,27.38,27.5,2939378,0.02,0.255,Bullish,2014,Jan,0.072780204,0.255,Bullish
XLNX,03-01-2014,45.91,46,45.46,45.62,1982702,-0.29,0.54,Bearish,2014,Jan,-0.63167066,0.54,Bearish
XL,03-01-2014,31.28,31.39,30.78,30.81,2512472,-0.47,0.61,Bearish,2014,Jan,-1.502557545,0.61,Bearish
XOM,03-01-2014,99.77,100.1699,99.141,99.51,9295650,-0.26,1.0289,Bearish,2014,Jan,-0.260599379,1.0289,Bearish
XRAY,03-01-2014,48.24,48.43,47.96,48.19,623289,-0.05,0.47,Bearish,2014,Jan,-0.103648425,0.47,Bearish
XRX,03-01-2014,47.72,48.16,47.4,47.96,1820663,0.24,0.76,Bullish,2014,Jan,0.50293378,0.76,Bullish
XYL,03-01-2014,34.15,34.85,34.15,34.47,454495,0.32,0.7,Bullish,2014,Jan,0.93704246,0.7,Bullish
YUM,03-01-2014,75.46,76.1,75,75.56,1457058,0.1,1.1,Bullish,2014,Jan,0.132520541,1.1,Bullish
ZBH,03-01-2014,92.58,93.89,92.41,92.64,1288207,0.06,1.48,Bullish,2014,Jan,0.064808814,1.48,Bullish
ZION,03-01-2014,29.74,29.91,29.17,29.86,1122452,0.12,0.74,Bullish,2014,Jan,0.403496974,0.74,Bullish
ZTS,03-01-2014,32.34,32.5,32.02,32.05,2524947,-0.29,0.48,Bearish,2014,Jan,-0.896722325,0.48,Bearish
AAL,06-01-2014,26.62,27.2,26.6,27.03,11272273,0.41,0.6,Bullish,2014,Jan,1.540195342,0.6,Bullish
AAPL,06-01-2014,76.7785,78.1142,76.2285,77.7042,103359151,0.9257,1.8857,Bullish,2014,Jan,1.205676068,1.8857,Bullish
AAP,06-01-2014,113.1,113.91,111.44,111.8,1030190,-1.3,2.47,Bearish,2014,Jan,-1.149425287,2.47,Bearish
ABBV,06-01-2014,52.7,52.7,50.03,50.39,11871094,-2.31,2.67,Bearish,2014,Jan,-4.383301708,2.67,Bearish
ABC,06-01-2014,70.34,70.54,69.35,69.69,1301393,-0.65,1.19,Bearish,2014,Jan,-0.924083025,1.19,Bearish
ABT,06-01-2014,39.19,39.69,39.11,39.15,10130748,-0.04,0.58,Bearish,2014,Jan,-0.102066854,0.58,Bearish
ACN,06-01-2014,81.31,81.5,80.44,80.54,2312283,-0.77,1.06,Bearish,2014,Jan,-0.94699299,1.06,Bearish
ADBE,06-01-2014,58.06,58.77,58.01,58.12,3753914,0.06,0.76,Bullish,2014,Jan,0.103341371,0.76,Bullish
ADI,06-01-2014,49.35,49.5,49.15,49.33,2165027,-0.02,0.35,Bearish,2014,Jan,-0.040526849,0.35,Bearish
ADM,06-01-2014,43.42,43.58,43.117,43.28,4182854,-0.14,0.463,Bearish,2014,Jan,-0.322432059,0.463,Bearish
ADP,06-01-2014,80.61,80.97,79.39,79.81,1535046,-0.8,1.58,Bearish,2014,Jan,-0.992432701,1.58,Bearish
ADSK,06-01-2014,48.98,49.29,48.29,48.55,1856499,-0.43,1,Bearish,2014,Jan,-0.877909351,1,Bearish
ADS,06-01-2014,264.05,264.08,258.08,258.29,668902,-5.76,6,Bearish,2014,Jan,-2.181405037,6,Bearish
AEE,06-01-2014,35.7,35.82,35.42,35.76,2837469,0.06,0.4,Bullish,2014,Jan,0.168067227,0.4,Bullish
AEP,06-01-2014,46.14,46.36,45.92,46.08,2223614,-0.06,0.44,Bearish,2014,Jan,-0.130039012,0.44,Bearish
AES,06-01-2014,14.34,14.445,14.13,14.34,5066996,0,0.315,Bearish,2014,Jan,0,0.315,Bearish
AET,06-01-2014,68.19,68.34,67.16,67.52,2055882,-0.67,1.18,Bearish,2014,Jan,-0.982548761,1.18,Bearish
AFL,06-01-2014,66.2,66.275,64.32,64.88,4244179,-1.32,1.955,Bearish,2014,Jan,-1.993957704,1.955,Bearish
AGN,06-01-2014,169.52,171.47,167.005,167.93,962130,-1.59,4.465,Bearish,2014,Jan,-0.937942426,4.465,Bearish
AIG,06-01-2014,51.55,51.58,50.48,50.52,9265551,-1.03,1.1,Bearish,2014,Jan,-1.998060136,1.1,Bearish
AIV,06-01-2014,25.89,26.07,25.63,25.95,2265323,0.06,0.44,Bullish,2014,Jan,0.23174971,0.44,Bullish
AIZ,06-01-2014,66.18,66.54,65.881,66.18,660057,0,0.659,Bearish,2014,Jan,0,0.659,Bearish
AJG,06-01-2014,46.29,46.41,45.885,46.12,638713,-0.17,0.525,Bearish,2014,Jan,-0.367249946,0.525,Bearish
AKAM,06-01-2014,46.4,46.58,45.8,46.11,1754527,-0.29,0.78,Bearish,2014,Jan,-0.625,0.78,Bearish
ALB,06-01-2014,63.37,63.37,62.385,63.11,842709,-0.26,0.985,Bearish,2014,Jan,-0.41028878,0.985,Bearish
ALGN,06-01-2014,57.65,61.09,57.5,59.9,2293672,2.25,3.59,Bullish,2014,Jan,3.902862099,3.59,Bullish
ALK,06-01-2014,37.63,37.8,36.925,37.015,1437232,-0.615,0.875,Bearish,2014,Jan,-1.634334308,0.875,Bearish
ALLE,06-01-2014,43.97,43.98,43.37,43.68,597834,-0.29,0.61,Bearish,2014,Jan,-0.659540596,0.61,Bearish
ALL,06-01-2014,53.54,53.68,52.83,53.12,2695962,-0.42,0.85,Bearish,2014,Jan,-0.784460217,0.85,Bearish
ALXN,06-01-2014,131.66,132,127.7,129.86,1088027,-1.8,4.3,Bearish,2014,Jan,-1.367157831,4.3,Bearish
AMAT,06-01-2014,17.5,17.51,17.22,17.29,9975530,-0.21,0.29,Bearish,2014,Jan,-1.2,0.29,Bearish
AMD,06-01-2014,4.01,4.18,3.99,4.13,42430476,0.12,0.19,Bullish,2014,Jan,2.992518703,0.19,Bullish
AME,06-01-2014,52.6,52.73,51.69,51.88,659140,-0.72,1.04,Bearish,2014,Jan,-1.368821293,1.04,Bearish
AMGN,06-01-2014,114.47,114.92,113.12,113.48,2838138,-0.99,1.8,Bearish,2014,Jan,-0.864855421,1.8,Bearish
AMG,06-01-2014,215.3,217.41,212.54,213.46,173495,-1.84,4.87,Bearish,2014,Jan,-0.854621458,4.87,Bearish
AMP,06-01-2014,114.55,115.72,112.77,113.6,2009273,-0.95,2.95,Bearish,2014,Jan,-0.829332169,2.95,Bearish
AMT,06-01-2014,79.86,80.28,79.39,80.19,2427234,0.33,0.89,Bullish,2014,Jan,0.41322314,0.89,Bullish
AMZN,06-01-2014,395.85,397,388.42,393.63,3172207,-2.22,8.58,Bearish,2014,Jan,-0.560818492,8.58,Bearish
ANDV,06-01-2014,57.33,58.19,57.26,57.57,2503751,0.24,0.93,Bullish,2014,Jan,0.41862899,0.93,Bullish
ANSS,06-01-2014,86.11,86.7297,84.95,85.02,447971,-1.09,1.7797,Bearish,2014,Jan,-1.265822785,1.7797,Bearish
ANTM,06-01-2014,91.02,91.05,89.25,89.28,2204151,-1.74,1.8,Bearish,2014,Jan,-1.911667765,1.8,Bearish
AON,06-01-2014,83.02,83.21,81.72,81.74,1214056,-1.28,1.49,Bearish,2014,Jan,-1.541797157,1.49,Bearish
AOS,06-01-2014,26.7,26.86,26.615,26.635,1045546,-0.065,0.245,Bearish,2014,Jan,-0.243445693,0.245,Bearish
APA,06-01-2014,85.76,86.465,85.123,86.31,2316499,0.55,1.342,Bullish,2014,Jan,0.641324627,1.342,Bullish
APC,06-01-2014,78.37,78.67,77.8,78.34,4037285,-0.03,0.87,Bearish,2014,Jan,-0.038279954,0.87,Bearish
APD,06-01-2014,111.57,112,110.77,111.49,773899,-0.08,1.23,Bearish,2014,Jan,-0.071703863,1.23,Bearish
APH,06-01-2014,44.23,44.23,43.585,43.625,783708,-0.605,0.645,Bearish,2014,Jan,-1.367849876,0.645,Bearish
ARE,06-01-2014,64.45,65.09,64.06,64.16,447124,-0.29,1.03,Bearish,2014,Jan,-0.44996121,1.03,Bearish
ARNC,06-01-2014,31.89,32.04,31.41,31.59,5031075,-0.3,0.63,Bearish,2014,Jan,-0.940733772,0.63,Bearish
ATVI,06-01-2014,18.38,18.5501,18.07,18.08,5989303,-0.3,0.4801,Bearish,2014,Jan,-1.632208923,0.4801,Bearish
AVB,06-01-2014,120.54,121.57,119.76,121.54,1414031,1,1.81,Bullish,2014,Jan,0.829600133,1.81,Bullish
AVGO,06-01-2014,52.8,53.4,52.43,52.49,1263353,-0.31,0.97,Bearish,2014,Jan,-0.587121212,0.97,Bearish
AVY,06-01-2014,49.79,50,49.33,49.43,976423,-0.36,0.67,Bearish,2014,Jan,-0.723036754,0.67,Bearish
AWK,06-01-2014,41.48,41.614,41.24,41.3,670421,-0.18,0.374,Bearish,2014,Jan,-0.433944069,0.374,Bearish
AXP,06-01-2014,89.7,90.25,89.38,89.7,2844831,0,0.87,Bearish,2014,Jan,0,0.87,Bearish
AYI,06-01-2014,108.7,108.93,105.74,106.28,271973,-2.42,3.19,Bearish,2014,Jan,-2.226310948,3.19,Bearish
AZO,06-01-2014,478.51,483.3,476.81,478.77,357097,0.26,6.49,Bullish,2014,Jan,0.054335333,6.49,Bullish
A,06-01-2014,57.4,57.7,56.56,56.64,1777472,-0.76,1.14,Bearish,2014,Jan,-1.324041812,1.14,Bearish
BAC,06-01-2014,16.625,16.73,16.56,16.66,114727379,0.035,0.17,Bullish,2014,Jan,0.210526316,0.17,Bullish
BAX,06-01-2014,69.83,69.94,69.04,69.42,3160860,-0.41,0.9,Bearish,2014,Jan,-0.587140198,0.9,Bearish
BA,06-01-2014,139.4,139.76,137.8,138.41,4197039,-0.99,1.96,Bearish,2014,Jan,-0.710186514,1.96,Bearish
BBT,06-01-2014,37.36,37.58,37.26,37.43,4863352,0.07,0.32,Bullish,2014,Jan,0.187366167,0.32,Bullish
BBY,06-01-2014,39.96,40.45,38.295,39.41,11016472,-0.55,2.155,Bearish,2014,Jan,-1.376376376,2.155,Bearish
BDX,06-01-2014,109.95,110.45,109.08,109.45,510658,-0.5,1.37,Bearish,2014,Jan,-0.45475216,1.37,Bearish
BEN,06-01-2014,57.63,57.975,57.055,57.3,1409387,-0.33,0.92,Bearish,2014,Jan,-0.572618428,0.92,Bearish
BF.B,06-01-2014,37.615,37.615,37.13,37.14,865122,-0.475,0.485,Bearish,2014,Jan,-1.262794098,0.485,Bearish
BIIB,06-01-2014,278.03,279.36,270.62,274.97,1019108,-3.06,8.74,Bearish,2014,Jan,-1.100600655,8.74,Bearish
BK,06-01-2014,35.28,35.66,34.88,34.95,6206862,-0.33,0.78,Bearish,2014,Jan,-0.93537415,0.78,Bearish
BLK,06-01-2014,316.28,317.65,312.38,314.07,504766,-2.21,5.27,Bearish,2014,Jan,-0.698747945,5.27,Bearish
BLL,06-01-2014,25.825,25.905,25.54,25.73,1519948,-0.095,0.365,Bearish,2014,Jan,-0.3678606,0.365,Bearish
BMY,06-01-2014,53.07,53.1,52.43,52.64,7741888,-0.43,0.67,Bearish,2014,Jan,-0.810250612,0.67,Bearish
BRK.B,06-01-2014,118.2,118.2,116.26,116.28,3426000,-1.92,1.94,Bearish,2014,Jan,-1.624365482,1.94,Bearish
BSX,06-01-2014,12.49,12.55,12.2,12.33,14817898,-0.16,0.35,Bearish,2014,Jan,-1.28102482,0.35,Bearish
BWA,06-01-2014,55,55.61,54.68,55,1292495,0,0.93,Bearish,2014,Jan,0,0.93,Bearish
BXP,06-01-2014,101.84,103.21,101.7,102.72,981036,0.88,1.51,Bullish,2014,Jan,0.86410055,1.51,Bullish
CAG,06-01-2014,33.6,33.665,33.25,33.33,1710392,-0.27,0.415,Bearish,2014,Jan,-0.803571429,0.415,Bearish
CAH,06-01-2014,66.85,67.4,66.38,66.73,2214143,-0.12,1.02,Bearish,2014,Jan,-0.179506358,1.02,Bearish
CAT,06-01-2014,90.19,90.3,88.3801,88.64,5236394,-1.55,1.9199,Bearish,2014,Jan,-1.718594079,1.9199,Bearish
CA,06-01-2014,32.92,33.09,32.775,32.93,2892681,0.01,0.315,Bullish,2014,Jan,0.030376671,0.315,Bullish
CBG,06-01-2014,26.47,26.58,26.13,26.25,1958974,-0.22,0.45,Bearish,2014,Jan,-0.831129581,0.45,Bearish
CBOE,06-01-2014,51.73,51.92,50.93,50.93,550901,-0.8,0.99,Bearish,2014,Jan,-1.546491398,0.99,Bearish
CBS,06-01-2014,63.71,63.83,62.89,63.01,3662980,-0.7,0.94,Bearish,2014,Jan,-1.098728614,0.94,Bearish
CB,06-01-2014,102.42,102.52,100.74,101.09,1304119,-1.33,1.78,Bearish,2014,Jan,-1.298574497,1.78,Bearish
CCI,06-01-2014,71.56,71.96,71.21,71.27,2993534,-0.29,0.75,Bearish,2014,Jan,-0.405254332,0.75,Bearish
CCL,06-01-2014,39.82,39.84,39.175,39.23,3599869,-0.59,0.665,Bearish,2014,Jan,-1.481667504,0.665,Bearish
CDNS,06-01-2014,14.15,14.35,14.09,14.27,2557043,0.12,0.26,Bullish,2014,Jan,0.848056537,0.26,Bullish
CELG,06-01-2014,82.945,83.425,80.25,81.31,9243442,-1.635,3.175,Bearish,2014,Jan,-1.971185725,3.175,Bearish
CERN,06-01-2014,54.67,55.1,54.1525,54.2,1465709,-0.47,0.9475,Bearish,2014,Jan,-0.859703677,0.9475,Bearish
CF,06-01-2014,46.632,46.744,45.7033,45.798,4105020,-0.834,1.0407,Bearish,2014,Jan,-1.788471436,1.0407,Bearish
CHD,06-01-2014,32.9,32.97,32.655,32.85,1511446,-0.05,0.315,Bearish,2014,Jan,-0.151975684,0.315,Bearish
CHK,06-01-2014,26.51,26.53,25.97,26.2,7812851,-0.31,0.56,Bearish,2014,Jan,-1.169370049,0.56,Bearish
CHRW,06-01-2014,57.65,57.76,56.52,56.61,2063916,-1.04,1.24,Bearish,2014,Jan,-1.803989592,1.24,Bearish
CHTR,06-01-2014,133.99,137.02,133.75,135,660540,1.01,3.27,Bullish,2014,Jan,0.753787596,3.27,Bullish
CINF,06-01-2014,51.18,51.39,50.845,51,554136,-0.18,0.545,Bearish,2014,Jan,-0.351699883,0.545,Bearish
CI,06-01-2014,86.81,86.8499,86.08,86.13,1187132,-0.68,0.7699,Bearish,2014,Jan,-0.783319894,0.7699,Bearish
CLX,06-01-2014,91.88,92.17,90.73,91.11,907878,-0.77,1.44,Bearish,2014,Jan,-0.83804963,1.44,Bearish
CL,06-01-2014,64.44,64.55,63.99,64.14,2583563,-0.3,0.56,Bearish,2014,Jan,-0.465549348,0.56,Bearish
CMA,06-01-2014,47.32,47.6,46.96,47,1131736,-0.32,0.64,Bearish,2014,Jan,-0.67624683,0.64,Bearish
CMCSA,06-01-2014,25.565,25.81,25.335,25.51,17988290,-0.055,0.475,Bearish,2014,Jan,-0.215137884,0.475,Bearish
CME,06-01-2014,79,79.975,78.39,78.4,1961240,-0.6,1.585,Bearish,2014,Jan,-0.759493671,1.585,Bearish
CMG,06-01-2014,534.72,534.72,523.08,527.32,415092,-7.4,11.64,Bearish,2014,Jan,-1.383901855,11.64,Bearish
CMI,06-01-2014,140.22,141.67,138.25,138.72,1353766,-1.5,3.42,Bearish,2014,Jan,-1.06974754,3.42,Bearish
CMS,06-01-2014,26.17,26.26,25.95,26.12,3154340,-0.05,0.31,Bearish,2014,Jan,-0.191058464,0.31,Bearish
CNC,06-01-2014,29.575,29.685,29.1574,29.33,733190,-0.245,0.5276,Bearish,2014,Jan,-0.828402367,0.5276,Bearish
CNP,06-01-2014,22.93,22.94,22.69,22.84,2697805,-0.09,0.25,Bearish,2014,Jan,-0.39249891,0.25,Bearish
COF,06-01-2014,77.55,78.07,76.57,76.59,3489172,-0.96,1.5,Bearish,2014,Jan,-1.237911025,1.5,Bearish
COG,06-01-2014,38.15,38.36,37.81,38.2,3309550,0.05,0.55,Bullish,2014,Jan,0.131061599,0.55,Bullish
COL,06-01-2014,74.79,76.62,74.32,75.67,2243465,0.88,2.3,Bullish,2014,Jan,1.176627891,2.3,Bullish
COO,06-01-2014,123.85,124.49,121.02,122.27,901089,-1.58,3.47,Bearish,2014,Jan,-1.275736778,3.47,Bearish
COP,06-01-2014,70.34,70.8101,70.02,70.26,4433936,-0.08,0.7901,Bearish,2014,Jan,-0.113733295,0.7901,Bearish
COST,06-01-2014,117.49,117.75,115.89,116.4,2120218,-1.09,1.86,Bearish,2014,Jan,-0.927738531,1.86,Bearish
COTY,06-01-2014,15.68,15.69,15.05,15.2,839349,-0.48,0.64,Bearish,2014,Jan,-3.06122449,0.64,Bearish
CPB,06-01-2014,42.68,42.83,42.24,42.4,2519168,-0.28,0.59,Bearish,2014,Jan,-0.656044986,0.59,Bearish
CRM,06-01-2014,55.2,55.24,54.026,54.23,2558438,-0.97,1.214,Bearish,2014,Jan,-1.757246377,1.214,Bearish
CSCO,06-01-2014,21.96,22.23,21.93,22.01,34160810,0.05,0.3,Bullish,2014,Jan,0.227686703,0.3,Bullish
CSX,06-01-2014,28.56,28.74,28.08,28.22,5073221,-0.34,0.66,Bearish,2014,Jan,-1.19047619,0.66,Bearish
CTAS,06-01-2014,59.41,59.62,58.89,59.04,635338,-0.37,0.73,Bearish,2014,Jan,-0.622790776,0.73,Bearish
CTL,06-01-2014,31.73,31.79,31.53,31.67,2925125,-0.06,0.26,Bearish,2014,Jan,-0.189095493,0.26,Bearish
CTSH,06-01-2014,49.335,49.58,48.63,48.935,4933810,-0.4,0.95,Bearish,2014,Jan,-0.810783419,0.95,Bearish
CTXS,06-01-2014,62.42,62.7,60.98,61.005,2062693,-1.415,1.72,Bearish,2014,Jan,-2.266901634,1.72,Bearish
CVS,06-01-2014,70.75,70.83,69.3,69.31,6353418,-1.44,1.53,Bearish,2014,Jan,-2.035335689,1.53,Bearish
CVX,06-01-2014,124.59,124.8,123.52,124.02,4254928,-0.57,1.28,Bearish,2014,Jan,-0.457500602,1.28,Bearish
CXO,06-01-2014,102.82,102.82,100.1,100.4,1158530,-2.42,2.72,Bearish,2014,Jan,-2.353627699,2.72,Bearish
C,06-01-2014,53.62,54.29,53.43,53.81,28524005,0.19,0.86,Bullish,2014,Jan,0.354345394,0.86,Bullish
DAL,06-01-2014,29.43,29.8,29.05,29.29,15782953,-0.14,0.75,Bearish,2014,Jan,-0.475705063,0.75,Bearish
DE,06-01-2014,91.06,91.2,89.5,89.91,2914621,-1.15,1.7,Bearish,2014,Jan,-1.26290358,1.7,Bearish
DFS,06-01-2014,55.12,55.48,54.35,54.36,2169166,-0.76,1.13,Bearish,2014,Jan,-1.378809869,1.13,Bearish
DGX,06-01-2014,53.06,53.21,51.9,52.19,4481345,-0.87,1.31,Bearish,2014,Jan,-1.639653223,1.31,Bearish
DG,06-01-2014,61.22,61.33,59.57,59.61,4008031,-1.61,1.76,Bearish,2014,Jan,-2.629859523,1.76,Bearish
DHI,06-01-2014,21.92,21.93,21.17,21.27,6655579,-0.65,0.76,Bearish,2014,Jan,-2.965328467,0.76,Bearish
DHR,06-01-2014,76.95,77.21,75.8505,75.89,1955888,-1.06,1.3595,Bearish,2014,Jan,-1.377517869,1.3595,Bearish
DISCA,06-01-2014,88.96,89,87.18,87.47,1034213,-1.49,1.82,Bearish,2014,Jan,-1.674910072,1.82,Bearish
DISCK,06-01-2014,82.2,82.7,80.49,80.73,286378,-1.47,2.21,Bearish,2014,Jan,-1.788321168,2.21,Bearish
DISH,06-01-2014,58.07,58.55,57.84,57.86,2551284,-0.21,0.71,Bearish,2014,Jan,-0.361632512,0.71,Bearish
DIS,06-01-2014,76.53,76.84,75.49,75.82,6816693,-0.71,1.35,Bearish,2014,Jan,-0.927740755,1.35,Bearish
DLR,06-01-2014,50.51,50.64,49.525,49.73,1147776,-0.78,1.115,Bearish,2014,Jan,-1.544248664,1.115,Bearish
DLTR,06-01-2014,56.74,57.41,56.55,56.76,2779981,0.02,0.86,Bullish,2014,Jan,0.035248502,0.86,Bullish
DOV,06-01-2014,95.77,95.81,94.395,94.59,742644,-1.18,1.415,Bearish,2014,Jan,-1.232118618,1.415,Bearish
DPS,06-01-2014,47.79,47.93,47.45,47.72,932903,-0.07,0.48,Bearish,2014,Jan,-0.146474158,0.48,Bearish
DRE,06-01-2014,15.18,15.25,14.89,14.95,4387539,-0.23,0.36,Bearish,2014,Jan,-1.515151515,0.36,Bearish
DRI,06-01-2014,52.57,52.68,51.66,52.01,2244802,-0.56,1.02,Bearish,2014,Jan,-1.065246338,1.02,Bearish
DTE,06-01-2014,65.15,65.52,64.96,65.19,1067645,0.04,0.56,Bullish,2014,Jan,0.061396777,0.56,Bullish
DUK,06-01-2014,68,68.202,67.66,67.96,2470039,-0.04,0.542,Bearish,2014,Jan,-0.058823529,0.542,Bearish
DVA,06-01-2014,65.08,65.5975,64.67,64.8,2101957,-0.28,0.9275,Bearish,2014,Jan,-0.430239705,0.9275,Bearish
DVN,06-01-2014,60.5,60.65,60.07,60.25,2566422,-0.25,0.58,Bearish,2014,Jan,-0.41322314,0.58,Bearish
D,06-01-2014,63.64,63.81,63.25,63.52,1889039,-0.12,0.56,Bearish,2014,Jan,-0.188560654,0.56,Bearish
EA,06-01-2014,22.81,23.03,22.09,22.53,4300924,-0.28,0.94,Bearish,2014,Jan,-1.227531784,0.94,Bearish
EBAY,06-01-2014,52.4,52.46,51.21,51.78,17918646,-0.62,1.25,Bearish,2014,Jan,-1.183206107,1.25,Bearish
ECL,06-01-2014,101.41,102.68,101.22,102.28,1657481,0.87,1.46,Bullish,2014,Jan,0.85790356,1.46,Bullish
ED,06-01-2014,53.4,53.54,53.1121,53.37,2207939,-0.03,0.4279,Bearish,2014,Jan,-0.056179775,0.4279,Bearish
EFX,06-01-2014,68.9,68.96,68.19,68.26,284818,-0.64,0.77,Bearish,2014,Jan,-0.928882438,0.77,Bearish
EIX,06-01-2014,45.64,45.64,45.35,45.41,2094339,-0.23,0.29,Bearish,2014,Jan,-0.503943909,0.29,Bearish
EL,06-01-2014,74.74,74.866,73.87,74.08,1275407,-0.66,0.996,Bearish,2014,Jan,-0.883061279,0.996,Bearish
EMN,06-01-2014,80.76,80.94,79.22,79.76,1291201,-1,1.72,Bearish,2014,Jan,-1.238236751,1.72,Bearish
EMR,06-01-2014,69.78,69.88,68.65,68.85,2492072,-0.93,1.23,Bearish,2014,Jan,-1.332760103,1.23,Bearish
EOG,06-01-2014,82.385,82.665,81.1675,82.01,3649192,-0.375,1.4975,Bearish,2014,Jan,-0.455179948,1.4975,Bearish
EQIX,06-01-2014,174,174.79,172.56,174.18,573046,0.18,2.23,Bullish,2014,Jan,0.103448276,2.23,Bullish
